,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6155,0.049161147,0.45350847,0.8018595,0.3799197,0.7474085,0.69003975,-0.39083552,0.5536863,-0.7297454,1.3132627,-0.78731287,-0.8304075,-0.013256538,0.30245978,-0.47433156,-0.87584144,0.42867923,0.63200694,0.02192539,0.43577772
6160,0.049176108,0.4534854,0.8018587,0.37991846,0.74741095,0.69004214,-0.39081368,0.55368906,-0.7297552,1.3132582,-0.7873174,-0.830404,-0.0132508995,0.30248338,-0.47433242,-0.8758397,0.42869025,0.63198984,0.021915674,0.43578997
0,0.049219538,0.45354185,0.8018955,0.38040692,0.7474762,0.6893188,-0.39094707,0.55372775,-0.7297716,1.3133799,-0.7872055,-0.8308962,-0.012893927,0.3037335,-0.47463664,-0.8758648,0.4284421,0.6318064,0.02114861,0.43581408
0,0.049275182,0.453389,0.80183285,0.3799404,0.74749404,0.6900929,-0.3907198,0.5536283,-0.7297989,1.3132885,-0.78739566,-0.83040124,-0.013249969,0.30268174,-0.4742816,-0.87586707,0.42865738,0.6319216,0.0217996,0.43587965
0,0.04931437,0.45336837,0.8018125,0.37990388,0.74751294,0.69014776,-0.39069584,0.55360556,-0.72981757,1.31329,-0.7874114,-0.83036137,-0.013275767,0.30264756,-0.47425947,-0.8758656,0.42867002,0.63190913,0.02180786,0.4358944
0,0.04916053,0.4535099,0.80185986,0.37992078,0.74740845,0.6900375,-0.39083606,0.5536849,-0.7297448,1.3132643,-0.7873117,-0.83040905,-0.013255131,0.30246636,-0.4743339,-0.87584305,0.42867595,0.6320077,0.02192136,0.43577862
466,0.049152933,0.45352706,0.80185735,0.37992305,0.7474003,0.6900288,-0.3908531,0.55368453,-0.7297363,1.3132694,-0.7873042,-0.8304151,-0.013262188,0.30245924,-0.47434053,-0.87584,0.4286727,0.6320156,0.021922052,0.43576956
6200,0.0491513,0.45353,0.8018568,0.37992448,0.7473973,0.6900255,-0.3908571,0.55368507,-0.72973377,1.3132684,-0.7873003,-0.83041745,-0.013262796,0.30245805,-0.47434443,-0.87583864,0.42867374,0.6320175,0.02192093,0.43576694
2354,0.04915253,0.45352826,0.8018564,0.3799234,0.74739826,0.6900278,-0.39085478,0.553685,-0.7297348,1.3132685,-0.7873025,-0.8304156,-0.013263571,0.3024575,-0.47434226,-0.87583864,0.42867452,0.63201594,0.021922182,0.4357683
0,0.049150907,0.4535305,0.801857,0.37992465,0.74739707,0.6900248,-0.39085796,0.55368537,-0.72973365,1.3132681,-0.7872999,-0.83041775,-0.0132627245,0.30245718,-0.47434464,-0.87583846,0.42867368,0.6320178,0.02192092,0.43576646
2361,0.049152255,0.4535283,0.8018568,0.3799234,0.7473986,0.6900278,-0.39085454,0.55368483,-0.7297351,1.3132689,-0.7873027,-0.8304157,-0.013262915,0.302458,-0.47434205,-0.87583923,0.42867413,0.63201624,0.021922182,0.4357683
968,0.0491529,0.45352712,0.80185735,0.37992245,0.74740016,0.69002944,-0.39085317,0.5536846,-0.7297365,1.3132695,-0.78730476,-0.83041465,-0.013262689,0.30245793,-0.47433987,-0.8758399,0.42867312,0.6320155,0.021922946,0.4357695
0,0.049153697,0.45352307,0.8018583,0.37992352,0.7474015,0.69002986,-0.39084944,0.55368465,-0.7297374,1.3132666,-0.7873047,-0.8304144,-0.013259565,0.3024604,-0.47434044,-0.8758408,0.42867407,0.6320148,0.021921765,0.43577093
0,0.049153138,0.45352444,0.8018583,0.37992358,0.74740106,0.69002926,-0.3908508,0.55368483,-0.7297371,1.3132677,-0.7873042,-0.83041495,-0.013260054,0.30246052,-0.47434074,-0.8758408,0.4286732,0.6320153,0.021921564,0.4357705
0,0.049817573,0.45303935,0.80163515,0.38004547,0.74792564,0.6903527,-0.39037603,0.55319583,-0.7299689,1.3134654,-0.78764665,-0.83043367,-0.013281584,0.3036533,-0.47414494,-0.8760239,0.4284087,0.631683,0.021077503,0.43628263
0,0.049153853,0.4535262,0.80185735,0.3799227,0.74740136,0.69003016,-0.39085189,0.55368376,-0.7297371,1.3132701,-0.78730553,-0.8304143,-0.013262153,0.3024608,-0.4743394,-0.8758408,0.42867154,0.6320151,0.02192173,0.4357707
0,0.049153816,0.45352668,0.8018575,0.3799228,0.7474012,0.6900296,-0.3908527,0.5536839,-0.7297371,1.3132699,-0.7873049,-0.8304148,-0.013261986,0.30246028,-0.47433987,-0.8758408,0.42867154,0.6320156,0.021921396,0.43577027
0,0.049324464,0.453362,0.80181825,0.37990493,0.7475215,0.69014394,-0.39069134,0.5536047,-0.72982824,1.3132864,-0.7874075,-0.8303642,-0.013262093,0.30265617,-0.474263,-0.8758699,0.4286643,0.63190776,0.021796703,0.4358983
0,0.04915296,0.4535265,0.80185777,0.37992305,0.7474011,0.6900296,-0.39085227,0.5536839,-0.7297367,1.3132701,-0.7873052,-0.8304149,-0.01326183,0.30246058,-0.47433978,-0.87584096,0.42867166,0.6320155,0.021921957,0.43577033
0,0.049153496,0.45352572,0.8018578,0.37992275,0.7474023,0.6900308,-0.3908512,0.5536834,-0.72973734,1.3132703,-0.78730655,-0.8304142,-0.013261735,0.30246097,-0.47433853,-0.87584144,0.42867106,0.6320152,0.021922112,0.43577108
0,0.049153924,0.45352545,0.8018578,0.37992257,0.74740285,0.69003147,-0.39085072,0.5536833,-0.7297379,1.3132707,-0.78730714,-0.83041364,-0.013261843,0.3024611,-0.47433767,-0.8758416,0.4286707,0.63201475,0.0219221,0.4357717
0,0.04915304,0.45352668,0.80185807,0.37992343,0.74740183,0.6900296,-0.39085245,0.5536834,-0.7297368,1.3132702,-0.78730524,-0.83041495,-0.013261104,0.30246124,-0.47433963,-0.8758413,0.4286706,0.6320159,0.021921206,0.43577057
0,0.049153782,0.45352545,0.80185825,0.37992293,0.74740297,0.69003093,-0.39085087,0.55368346,-0.7297379,1.3132706,-0.7873066,-0.8304141,-0.013260985,0.30246168,-0.47433814,-0.8758418,0.42867023,0.6320151,0.02192173,0.43577164
0,0.04915323,0.4535264,0.80185777,0.37992316,0.74740154,0.6900297,-0.39085224,0.5536839,-0.7297369,1.3132701,-0.7873052,-0.8304148,-0.013261437,0.302461,-0.47433972,-0.875841,0.42867127,0.6320156,0.021921586,0.4357705
0,0.049154043,0.45352507,0.80185825,0.37992257,0.74740314,0.6900313,-0.39085045,0.5536833,-0.72973824,1.3132706,-0.7873068,-0.83041394,-0.013260985,0.30246177,-0.474338,-0.8758419,0.42867035,0.63201493,0.021921683,0.43577185
0,0.049333263,0.45334348,0.80181724,0.37993518,0.747538,0.69013095,-0.39067078,0.55358595,-0.7298252,1.3133037,-0.78742206,-0.8303897,-0.013249135,0.302766,-0.47426787,-0.8758823,0.42864236,0.6318917,0.021738494,0.43592423
471,0.049154412,0.4535265,0.8018571,0.3799223,0.7474,0.690029,-0.390853,0.55368483,-0.72973734,1.3132688,-0.78730386,-0.83041465,-0.013262367,0.30245686,-0.47434026,-0.87583894,0.42867452,0.6320151,0.021922445,0.43576923
0,0.04918704,0.45346993,0.8018591,0.37991458,0.74742305,0.6900536,-0.390797,0.5536828,-0.72976476,1.3132612,-0.7873265,-0.8303976,-0.013247299,0.3025002,-0.4743251,-0.8758448,0.42868692,0.63198054,0.02190653,0.4358036
0,0.049170576,0.45349544,0.8018586,0.37991783,0.74741626,0.69004756,-0.3908205,0.5536824,-0.7297522,1.3132646,-0.7873214,-0.83040273,-0.013254559,0.3024779,-0.47432652,-0.87584513,0.4286777,0.63199806,0.02191844,0.43578893
2381,0.049152516,0.45352784,0.80185765,0.37992355,0.74740016,0.69002825,-0.39085397,0.5536846,-0.729736,1.3132699,-0.78730386,-0.83041555,-0.013262248,0.30246004,-0.474341,-0.8758403,0.4286719,0.63201594,0.021921527,0.43576947
2381,0.049151957,0.4535284,0.80185765,0.379924,0.7473996,0.6900275,-0.3908547,0.5536845,-0.7297354,1.3132697,-0.7873031,-0.830416,-0.013262046,0.30246025,-0.4743418,-0.8758403,0.42867178,0.6320165,0.021921277,0.43576902
0,0.049171757,0.45349035,0.8018607,0.37991577,0.7474154,0.6900481,-0.3908166,0.5536854,-0.72975475,1.3132617,-0.7873195,-0.8304013,-0.013250947,0.3024758,-0.47432795,-0.8758437,0.42868286,0.6319954,0.021920228,0.4357893
0,0.04916346,0.4535037,0.8018595,0.37992072,0.74740565,0.69003594,-0.390831,0.5536884,-0.729746,1.3132604,-0.7873102,-0.8304087,-0.01325345,0.30246994,-0.4743368,-0.8758405,0.4286828,0.63200295,0.021921014,0.43577987
0,0.049154043,0.45352507,0.8018583,0.3799224,0.7474035,0.6900318,-0.39085016,0.55368316,-0.72973835,1.3132709,-0.78730744,-0.83041346,-0.013261187,0.30246168,-0.47433743,-0.8758421,0.4286701,0.63201475,0.021922063,0.43577212
0,0.049153436,0.45352572,0.8018584,0.37992293,0.74740285,0.69003075,-0.3908511,0.5536833,-0.72973776,1.3132706,-0.7873064,-0.8304144,-0.01326077,0.30246177,-0.47433853,-0.8758419,0.42867002,0.6320153,0.021921515,0.43577155
0,0.0491549,0.45352396,0.8018584,0.37992185,0.74740446,0.69003284,-0.39084896,0.5536828,-0.72973937,1.3132713,-0.7873085,-0.8304127,-0.013260806,0.3024623,-0.47433624,-0.87584245,0.42866978,0.632014,0.021922076,0.43577304
0,0.049154796,0.45352435,0.8018583,0.3799221,0.7474041,0.69003236,-0.39084953,0.5536829,-0.72973907,1.3132713,-0.78730804,-0.83041304,-0.013260936,0.30246198,-0.4743367,-0.8758424,0.42866993,0.6320144,0.021921944,0.43577272
0,0.049182426,0.45347604,0.80185926,0.37991473,0.74741507,0.69004804,-0.39080447,0.5536889,-0.7297613,1.3132589,-0.7873206,-0.83039963,-0.013248968,0.30248874,-0.47432932,-0.8758405,0.42869204,0.6319833,0.021914065,0.43579593
2389,0.049151897,0.4535285,0.8018575,0.37992394,0.7473998,0.690028,-0.39085472,0.5536844,-0.72973526,1.3132699,-0.7873039,-0.8304157,-0.01326282,0.30245933,-0.47434092,-0.87584007,0.42867175,0.6320163,0.021921838,0.43576908
6279,0.04915272,0.45352668,0.80185795,0.37992302,0.7474012,0.6900295,-0.3908524,0.55368394,-0.7297367,1.3132701,-0.78730506,-0.8304148,-0.013261748,0.30246073,-0.47433987,-0.87584114,0.42867136,0.6320157,0.021921897,0.43577033
83,0.04915289,0.45352706,0.8018578,0.3799234,0.74740076,0.69002867,-0.39085323,0.55368435,-0.7297365,1.3132696,-0.7873041,-0.8304154,-0.013261473,0.3024598,-0.47434044,-0.87584066,0.42867184,0.632016,0.021921659,0.43576974
0,0.049151875,0.45352906,0.80185735,0.379924,0.7473988,0.6900264,-0.39085558,0.55368483,-0.7297351,1.3132694,-0.7873019,-0.83041656,-0.013261998,0.30245915,-0.47434273,-0.8758397,0.4286726,0.6320168,0.021921098,0.43576813
0,0.049168,0.4534964,0.8018597,0.37991792,0.74741083,0.69004303,-0.39082274,0.55368763,-0.72975093,1.3132616,-0.7873174,-0.8304037,-0.013253843,0.3024723,-0.47433043,-0.875842,0.42868337,0.63199776,0.021922493,0.43578514
0,0.04931263,0.45336285,0.8018236,0.37994096,0.7475255,0.6901125,-0.3906909,0.5535978,-0.7298173,1.3132977,-0.7874137,-0.8303977,-0.013245952,0.30274034,-0.47427145,-0.87588006,0.42864028,0.6319062,0.02175486,0.43590838
2397,0.049152814,0.45352554,0.801857,0.3799238,0.7473987,0.6900281,-0.39085206,0.5536856,-0.7297353,1.3132664,-0.7873029,-0.83041525,-0.013262093,0.30245867,-0.4743423,-0.8758391,0.4286758,0.6320151,0.021922398,0.43576902
0,0.049453475,0.4534088,0.8018981,0.38081974,0.7476766,0.6889536,-0.3908522,0.5536004,-0.72984064,1.3134937,-0.7872559,-0.8313057,-0.012580323,0.3049401,-0.47475982,-0.87595826,0.42817506,0.6316384,0.020430112,0.43599182
0,0.049158514,0.45351353,0.8018587,0.37992173,0.7474049,0.6900347,-0.39083996,0.55368644,-0.72974193,1.313264,-0.7873095,-0.83041036,-0.013257456,0.3024638,-0.47433624,-0.87584126,0.42867738,0.63200915,0.021922827,0.4357759
0,0.049182285,0.45347586,0.80185765,0.37991616,0.7474147,0.6900486,-0.3908046,0.55368894,-0.7297592,1.3132569,-0.78732145,-0.8304001,-0.013251114,0.30248752,-0.47432914,-0.8758398,0.42869392,0.63198364,0.02191491,0.43579522
0,0.04915614,0.45352012,0.8018571,0.3799221,0.7474028,0.69003314,-0.3908461,0.5536843,-0.7297386,1.313266,-0.7873074,-0.8304119,-0.013260925,0.30246052,-0.47433767,-0.87584054,0.42867526,0.63201284,0.02192297,0.43577266
2399,0.049152184,0.45352858,0.8018575,0.3799239,0.7473995,0.69002753,-0.39085492,0.55368453,-0.72973526,1.3132694,-0.787303,-0.8304159,-0.013262212,0.30245906,-0.4743417,-0.8758398,0.428672,0.6320165,0.021921385,0.43576866
0,0.049152017,0.4535292,0.8018571,0.37992385,0.7473986,0.69002664,-0.39085585,0.5536846,-0.729735,1.3132694,-0.78730196,-0.8304165,-0.013262451,0.30245885,-0.47434273,-0.8758394,0.42867288,0.632017,0.021920944,0.43576804
0,0.049152326,0.453528,0.80185735,0.37992376,0.74739987,0.69002795,-0.3908539,0.55368423,-0.7297357,1.3132699,-0.7873038,-0.8304156,-0.013262344,0.30246073,-0.4743413,-0.87584037,0.4286717,0.6320162,0.021921325,0.4357694
6311,0.049161386,0.4535099,0.80185664,0.3799213,0.74740326,0.690035,-0.39083606,0.55368745,-0.7297426,1.3132638,-0.7873117,-0.8304089,-0.0132597685,0.3024684,-0.47433597,-0.87583953,0.4286812,0.63200456,0.021922767,0.43577775
0,0.0491611,0.45350724,0.80185986,0.37992072,0.7474034,0.6900333,-0.39083463,0.5536901,-0.7297451,1.3132616,-0.78730917,-0.8304094,-0.013254809,0.3024673,-0.47433752,-0.87583953,0.4286825,0.63200396,0.021922756,0.43577784
2415,0.049153626,0.45352584,0.8018578,0.3799225,0.74740183,0.6900307,-0.39085162,0.5536842,-0.72973746,1.3132703,-0.787306,-0.8304138,-0.013262058,0.30245999,-0.47433868,-0.87584084,0.42867166,0.6320148,0.02192247,0.4357709
6415,0.049210858,0.45348263,0.8019208,0.38041306,0.7475117,0.68958557,-0.39084354,0.5536647,-0.7297014,1.3134164,-0.78734267,-0.83086795,-0.012979746,0.30366105,-0.47449213,-0.8759489,0.42837143,0.6318883,0.02132218,0.43589276
0,0.049583208,0.45396549,0.8021228,0.38252982,0.7478565,0.6848047,-0.39122373,0.5529205,-0.73065436,1.3144069,-0.78706634,-0.833885,-0.010445011,0.31160784,-0.47594565,-0.87576246,0.42742243,0.6307301,0.0162817,0.43587026
0,0.049310245,0.45345187,0.80188,0.38060886,0.74764097,0.68949825,-0.39080995,0.55352944,-0.7296916,1.3135247,-0.78741026,-0.8310312,-0.012929392,0.30427456,-0.47450942,-0.87604874,0.42815048,0.6318512,0.020958494,0.4360184
0,0.049169958,0.4534923,0.8018607,0.3799173,0.7474142,0.6900454,-0.39081883,0.55368596,-0.7297534,1.3132613,-0.7873181,-0.83040315,-0.013250614,0.30247563,-0.47432938,-0.87584335,0.42868215,0.63199675,0.0219195,0.43578807
0,0.04924327,0.45341006,0.8018421,0.37994504,0.7474676,0.69007075,-0.3907413,0.55365384,-0.7297837,1.3132751,-0.7873767,-0.8304086,-0.013247872,0.30263624,-0.4742977,-0.8758572,0.42867488,0.6319335,0.021834826,0.43585378
6423,0.049150847,0.45353088,0.8018568,0.3799247,0.74739677,0.6900247,-0.39085764,0.5536849,-0.72973317,1.3132689,-0.78729993,-0.83041763,-0.013262892,0.3024593,-0.47434512,-0.8758389,0.4286731,0.63201773,0.021920657,0.4357667
0,0.049398948,0.4532942,0.8017952,0.37993273,0.7475978,0.69017786,-0.39062315,0.5535288,-0.72985524,1.3133183,-0.78745544,-0.830379,-0.01325016,0.30285457,-0.4742393,-0.8759038,0.42861265,0.6318683,0.021657849,0.43597642
0,0.049260687,0.45339713,0.80184376,0.37994874,0.7474798,0.6900662,-0.39072928,0.5536438,-0.7297953,1.3132784,-0.78737235,-0.8304157,-0.013231337,0.3026825,-0.47430626,-0.875865,0.4286613,0.6319283,0.021797871,0.43586794
0,0.049160432,0.45351338,0.80185807,0.3799197,0.74740946,0.69004023,-0.39083815,0.55368155,-0.72974366,1.3132675,-0.78731394,-0.830408,-0.013259113,0.30246451,-0.47433144,-0.8758438,0.42867294,0.6320097,0.02192247,0.43577844
0,0.049154114,0.45352525,0.80185807,0.37992233,0.7474027,0.6900314,-0.39085063,0.5536834,-0.72973806,1.3132708,-0.78730667,-0.83041364,-0.013261532,0.30246115,-0.4743382,-0.8758416,0.42867097,0.63201475,0.02192216,0.43577155
476,0.049161267,0.45350647,0.8018608,0.37992138,0.7474063,0.69003457,-0.39083368,0.5536877,-0.72974557,1.3132623,-0.78731036,-0.8304098,-0.013252711,0.3024699,-0.47433615,-0.87584144,0.42867917,0.6320051,0.021920204,0.4357794
6446,0.049150564,0.45353156,0.8018569,0.37992513,0.7473969,0.6900242,-0.39085838,0.5536846,-0.72973305,1.313269,-0.7873,-0.8304181,-0.0132627245,0.30245906,-0.47434512,-0.87583876,0.4286726,0.63201845,0.021920348,0.4357664
0,0.049162544,0.45351157,0.801857,0.37991863,0.7474078,0.69004023,-0.39083752,0.55368376,-0.7297443,1.3132644,-0.78731304,-0.83040696,-0.013260054,0.3024602,-0.4743317,-0.87584144,0.42867762,0.6320082,0.021924352,0.43577728
0,0.049155854,0.45352048,0.8018573,0.37992203,0.74740285,0.69003296,-0.3908463,0.55368435,-0.7297386,1.3132662,-0.7873078,-0.8304119,-0.01326102,0.30246,-0.47433728,-0.87584066,0.4286751,0.632013,0.021923387,0.4357725
999,0.04915185,0.45352975,0.80185664,0.37992412,0.74739754,0.6900259,-0.39085668,0.55368495,-0.7297341,1.3132683,-0.7873006,-0.83041716,-0.013262915,0.30245775,-0.47434393,-0.8758386,0.4286738,0.6320171,0.021921063,0.43576702
0,0.04915283,0.45352715,0.80185825,0.37992364,0.7474016,0.69002885,-0.39085284,0.55368364,-0.7297367,1.3132703,-0.78730494,-0.83041537,-0.013260985,0.3024613,-0.47434005,-0.87584126,0.4286706,0.63201606,0.021921098,0.43577042
0,0.04915117,0.45353064,0.8018573,0.37992483,0.7473972,0.69002426,-0.39085802,0.5536849,-0.7297338,1.3132687,-0.7872995,-0.8304181,-0.013261986,0.30245885,-0.47434515,-0.8758389,0.42867288,0.63201797,0.021919822,0.4357666
0,0.049152516,0.45352712,0.80185807,0.37992364,0.747401,0.6900287,-0.39085314,0.5536839,-0.7297363,1.31327,-0.7873044,-0.8304154,-0.013261402,0.3024611,-0.4743406,-0.875841,0.42867118,0.63201606,0.02192111,0.4357701
6469,0.049244333,0.45341817,0.8018426,0.37994403,0.74746454,0.69006294,-0.39074653,0.5536517,-0.72978437,1.3132789,-0.7873741,-0.83041155,-0.013244581,0.30264342,-0.47430134,-0.8758583,0.42866698,0.63193834,0.021830892,0.43585205
6472,0.049152493,0.45352823,0.8018572,0.3799235,0.7473996,0.6900281,-0.39085442,0.5536841,-0.7297357,1.3132699,-0.78730345,-0.8304156,-0.013262486,0.30245975,-0.4743413,-0.87584,0.428672,0.6320164,0.021921456,0.43576914
1002,0.049150623,0.45353,0.8018572,0.37992474,0.7473982,0.6900264,-0.3908568,0.553685,-0.7297337,1.313269,-0.7873019,-0.83041686,-0.01326319,0.30245727,-0.47434273,-0.87583935,0.42867297,0.63201743,0.021922003,0.4357674
0,0.049338423,0.4541607,0.80240333,0.38318974,0.7479511,0.683797,-0.39124355,0.55280244,-0.7306512,1.3145454,-0.78700125,-0.8346795,-0.009704339,0.31325245,-0.47633332,-0.8759306,0.42700893,0.6307119,0.015487552,0.43583256
0,0.049387157,0.45344,0.8018707,0.3805817,0.74755347,0.68916476,-0.39087147,0.5536727,-0.7298151,1.3134181,-0.78722674,-0.8310688,-0.012773419,0.3043149,-0.47470444,-0.8758895,0.42836028,0.6316933,0.020806123,0.43591183
0,0.04927838,0.45340124,0.80182254,0.37991568,0.74747545,0.69010466,-0.3907311,0.5536367,-0.72979635,1.3132789,-0.7873802,-0.8303793,-0.013270164,0.30262172,-0.47429046,-0.87585527,0.42867818,0.6319267,0.02183057,0.43586412
0,0.049451806,0.4534092,0.8018835,0.38078943,0.7476524,0.6889828,-0.39084935,0.5536016,-0.7298296,1.3134881,-0.7872486,-0.8312788,-0.012611759,0.30488697,-0.47476178,-0.8759457,0.42820483,0.63164157,0.02046516,0.43598452
0,0.049319614,0.4533588,0.8018195,0.37994283,0.7475275,0.6901117,-0.39068788,0.55359364,-0.7298184,1.3133026,-0.78741467,-0.83039916,-0.013247728,0.30276194,-0.47427315,-0.8758813,0.42863598,0.6319015,0.02173997,0.43591505
0,0.049174167,0.45348662,0.80186033,0.37991837,0.74740946,0.69003993,-0.39081594,0.55369186,-0.7297554,1.3132584,-0.78731567,-0.8304049,-0.013250005,0.3024805,-0.474333,-0.87583935,0.42869043,0.63199025,0.0219177,0.43578863
2471,0.049152672,0.45352706,0.80185765,0.37992328,0.747401,0.69002914,-0.390853,0.5536839,-0.7297362,1.3132699,-0.78730476,-0.8304151,-0.013261914,0.30246016,-0.4743401,-0.87584084,0.42867166,0.632016,0.021921705,0.43577003
2471,0.049152553,0.45352745,0.80185777,0.37992337,0.74740064,0.6900288,-0.3908531,0.55368406,-0.7297364,1.3132699,-0.7873046,-0.83041537,-0.013261711,0.30246013,-0.4743402,-0.8758408,0.42867145,0.632016,0.021921968,0.43576986
6490,0.04915259,0.4535257,0.801857,0.37992388,0.747398,0.6900271,-0.3908527,0.55368584,-0.7297352,1.3132656,-0.78730154,-0.83041584,-0.013261497,0.30245742,-0.4743433,-0.8758386,0.4286767,0.6320157,0.02192216,0.43576822
0,0.049166,0.4535016,0.8018578,0.37991935,0.74740916,0.69004166,-0.39082795,0.5536863,-0.72974724,1.3132628,-0.78731537,-0.8304056,-0.013256932,0.3024715,-0.47433195,-0.87584174,0.42868128,0.6320008,0.021921705,0.43578285
6497,0.049158536,0.45351171,0.8018573,0.3799232,0.74740154,0.6900326,-0.39083892,0.5536885,-0.72974,1.3132619,-0.7873079,-0.83041155,-0.01325885,0.30246645,-0.47433925,-0.87583935,0.42868185,0.6320069,0.021922851,0.43577537
0,0.04918299,0.4534753,0.8018602,0.37991565,0.7474169,0.69004786,-0.39080444,0.55368847,-0.72976184,1.3132584,-0.78732,-0.83040047,-0.01324712,0.30249053,-0.47432977,-0.87584144,0.42869052,0.6319836,0.021911263,0.4357966
0,0.04962038,0.4539461,0.8022355,0.38269243,0.7479231,0.684436,-0.39115095,0.552863,-0.73078746,1.3144743,-0.7870263,-0.83414537,-0.010111332,0.3122677,-0.47610193,-0.87577486,0.42735282,0.63062334,0.015890252,0.4358878
0,0.049176537,0.4534846,0.80185777,0.37991738,0.7474095,0.6900421,-0.3908132,0.55369115,-0.7297557,1.3132594,-0.78731817,-0.83040255,-0.013253343,0.30248445,-0.47433177,-0.87583876,0.4286913,0.6319873,0.021916438,0.43579084
2503,0.049152113,0.45352912,0.8018565,0.37992352,0.7473983,0.69002724,-0.3908556,0.5536846,-0.7297347,1.313269,-0.7873023,-0.8304161,-0.01326338,0.3024579,-0.4743423,-0.87583894,0.42867357,0.6320166,0.021921718,0.43576795
0,0.04932971,0.45335117,0.80181104,0.37993762,0.7475352,0.6901282,-0.39067793,0.5535815,-0.7298198,1.3133081,-0.7874273,-0.83039063,-0.013257814,0.30277026,-0.47426206,-0.87588245,0.42863554,0.6318963,0.021735871,0.43592373
2507,0.049151886,0.45352936,0.8018567,0.37992364,0.7473977,0.6900264,-0.39085606,0.55368507,-0.72973454,1.3132687,-0.7873012,-0.8304165,-0.01326288,0.3024578,-0.47434336,-0.8758386,0.4286738,0.6320168,0.021921372,0.43576747
0,0.049592007,0.4539631,0.80211675,0.38251996,0.7478796,0.68484354,-0.3911944,0.552873,-0.73065645,1.3144317,-0.7871045,-0.8338661,-0.010458887,0.31161082,-0.47592798,-0.87576485,0.4274302,0.63071823,0.016284585,0.43588066
